long,lat,n_cruce,id_codigo,fecha_inau,anio_inau,dom_orig,dom_norma,origen,observ,nro_nva,instala,horario,fecha_fina,id_usig,objeto,calle_nombre,calle_altura,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.47404169905621,-34.616121201174,6354.0,B-CR-06354,,,Av. Juan B. Justo y Condarco,,Coordenada,,4.0,,,,2321,CRUCE SEMAFORIZADO,"JUSTO, JUAN B. AV.",,Villa Gral. Mitre,Comuna 11,,
-58.4789483987124,-34.6077413010842,6360.0,B-CR-06360,,,Alvarez Jonte Av. y Bolivia,,Coordenada,,4.0,,,,2322,CRUCE SEMAFORIZADO,ALVAREZ JONTE AV.,,Villa Del Parque,Comuna 11,,
-58.4662751992945,-34.6133824010169,6361.0,B-CR-06361,,,Boyacá  y  Galicia,,Coordenada,,4.0,,,,2323,CRUCE SEMAFORIZADO,BOYACA,,Villa Gral. Mitre,Comuna 11,,
-58.470742098416395,-34.6157374009094,6362.0,B-CR-06362,,,Galicia  y  Artigas,,Coordenada,,4.0,,,,2324,CRUCE SEMAFORIZADO,GALICIA,,Villa Gral. Mitre,Comuna 11,,
-58.4739273985818,-34.6117178006931,6363.0,B-CR-06363,,,Artigas José G. Gral. y Diaz César Gral.,,Coordenada,,4.0,,,,2325,CRUCE SEMAFORIZADO,"ARTIGAS, JOSE GERVASIO, GRAL.",,Villa Gral. Mitre,Comuna 11,,
-58.46742149911611,-34.6139785011949,6364.0,B-CR-06364,,,Galicia  y  Gavilán,,Coordenada,,4.0,,,,2326,CRUCE SEMAFORIZADO,GALICIA,,Villa Gral. Mitre,Comuna 11,,
-58.47117809924521,-34.6131185008342,6365.0,B-CR-06365,,,Av. Juan B. Justo  y  Bufano,,Coordenada,,4.0,,,,2327,CRUCE SEMAFORIZADO,"JUSTO, JUAN B. AV.",,Villa Gral. Mitre,Comuna 11,,
-58.475138799106105,-34.6170723006311,6367.0,B-CR-06367,,,Av. Juan B. Justo  y  Terrada,,Coordenada,,4.0,,,,2328,CRUCE SEMAFORIZADO,"JUSTO, JUAN B. AV.",,Villa Santa Rita,Comuna 11,,
-58.4747318985429,-34.6107235009019,6369.0,B-CR-06369,,,"Magariños Cervantes y Artigas Jose G. de General,",,Coordenada,,4.0,,,,2329,CRUCE SEMAFORIZADO,,,Villa Gral. Mitre,Comuna 11,,
-58.4931627988717,-34.6063807011689,6370.0,B-CR-06370,,,Marcos Sastre  y  Campana,,Coordenada,,4.0,,,,2330,CRUCE SEMAFORIZADO,"SASTRE, MARCOS",,Villa Del Parque,Comuna 11,,
-58.4784322992662,-34.6083834008234,6371.0,B-CR-06371,,,García Juan A. y Bolivia,,Coordenada,,4.0,,,,2331,CRUCE SEMAFORIZADO,"GARCIA, JUAN AGUSTIN",,Villa Gral. Mitre,Comuna 11,,
-58.4922760991679,-34.6128407008885,6372.0,B-CR-06372,,,Alvarez Jonte Av. y Concordia,,Coordenada,,4.0,,,,2332,CRUCE SEMAFORIZADO,ALVAREZ JONTE AV.,,Villa Del Parque,Comuna 11,,
-58.4654973994405,-34.6144037007571,6439.0,B-CR-06439,,,Boyacá  y  Luis Viale,,Coordenada,,4.0,,,,2333,CRUCE SEMAFORIZADO,BOYACA,,Villa Gral. Mitre,Comuna 11,,
-58.513355698664505,-34.6056050009102,6441.0,B-CR-06441,,,Navarro y Fernandez de Enciso,,Coordenada,,4.0,,,,2334,CRUCE SEMAFORIZADO,NAVARRO,,Villa Devoto,Comuna 11,,
-58.4979188990645,-34.615623200654,6902.0,B-CR-06902,,,Alvarez Jonte Av. y Chivilcoy,,Coordenada,,4.0,,,,2335,CRUCE SEMAFORIZADO,ALVAREZ JONTE AV.,,Monte Castro,Comuna 10,,
-58.5012040987301,-34.6173650008196,6903.0,B-CR-06903,,,Alvarez Jonte Av. y Sanabria,,Coordenada,,4.0,,,,2336,CRUCE SEMAFORIZADO,ALVAREZ JONTE AV.,,Monte Castro,Comuna 10,,
-58.50241659931171,-34.6180111007641,6904.0,B-CR-06904,,,Alvarez Jonte Av. y Segurola Av.,,Coordenada,,4.0,,,,2337,CRUCE SEMAFORIZADO,ALVAREZ JONTE AV.,,Monte Castro,Comuna 10,,
-58.5047292994189,-34.619217201065,6905.0,B-CR-06905,,,Alvarez Jonte Av. y Juarez Benito,,Coordenada,,4.0,,,,2338,CRUCE SEMAFORIZADO,ALVAREZ JONTE AV.,,Monte Castro,Comuna 10,,
-58.4988713988967,-34.6145776004846,6906.0,B-CR-06906,,,Chivilcoy Av. y Lascano,,Coordenada,,4.0,,,,2339,CRUCE SEMAFORIZADO,CHIVILCOY,,Monte Castro,Comuna 10,,
-58.50330379939071,-34.617091701026695,6907.0,B-CR-06907,,,Segurola Av. y Lascano,,Coordenada,,4.0,,,,2340,CRUCE SEMAFORIZADO,SEGUROLA AV.,,Monte Castro,Comuna 10,,
-58.4968050993211,-34.6150261008097,6908.0,B-CR-06908,,,Alvarez Jonte Av. y Bahía Blanca,,Coordenada,,4.0,,,,2341,CRUCE SEMAFORIZADO,ALVAREZ JONTE AV.,,Monte Castro,Comuna 10,,
-58.5051264993091,-34.615191101003106,6909.0,B-CR-06909,,,Segurola Av. y  Santo Tomé,,Coordenada,,4.0,,,,2342,CRUCE SEMAFORIZADO,SEGUROLA AV.,,Monte Castro,Comuna 10,,
-58.5077305986384,-34.620809100725396,6910.0,B-CR-06910,,,Alvarez Jonte Av. y Bermudez,,Coordenada,,4.0,,,,2343,CRUCE SEMAFORIZADO,ALVAREZ JONTE AV.,,Monte Castro,Comuna 10,,
-58.50902509904861,-34.6219574009106,6911.0,B-CR-06911,,,Alvarez Jonte Av. y Cervantes,,Coordenada,,4.0,,,,2344,CRUCE SEMAFORIZADO,ALVAREZ JONTE AV.,,Monte Castro,Comuna 10,,
-58.5102632989255,-34.623048400978305,6912.0,B-CR-06912,,,Alvarez Jonte Av. y Calderón de la Barca,,Coordenada,,4.0,,,,2345,CRUCE SEMAFORIZADO,ALVAREZ JONTE AV.,,Monte Castro,Comuna 10,,
-58.5159433990637,-34.6209702008081,6913.0,B-CR-06913,,,Lope de Vega Av. y Sastre Marcos,,Coordenada,,4.0,,,,2346,CRUCE SEMAFORIZADO,LOPE DE VEGA AV.,,Monte Castro,Comuna 10,,
-58.508823998966704,-34.619980800794,6915.0,B-CR-06915,,,Lascano y Bermudez,,Coordenada,,4.0,,,,2347,CRUCE SEMAFORIZADO,LASCANO,,Monte Castro,Comuna 10,,
-58.5101151987974,-34.6211102011439,6916.0,B-CR-06916,,,Lascano y Cervantes ,,Coordenada,,4.0,,,,2348,CRUCE SEMAFORIZADO,LASCANO,,Monte Castro,Comuna 10,,
-58.5035393989081,-34.618582200792396,6917.0,B-CR-06917,,,Alvarez Jonte Av. y Marcos Paz,,Coordenada,,4.0,,,,2349,CRUCE SEMAFORIZADO,ALVAREZ JONTE AV.,,Monte Castro,Comuna 10,,
-58.519337098819896,-34.6183908011159,6918.0,B-CR-06918,,,Lope de Vega Av. y Nazarre,,Coordenada,,4.0,,,,2350,CRUCE SEMAFORIZADO,LOPE DE VEGA AV.,,Villa Real,Comuna 10,,
-58.517739498699896,-34.619604401037805,6919.0,B-CR-06919,,,Lope de Vega Av. y Nogoyá,,Coordenada,,4.0,,,,2351,CRUCE SEMAFORIZADO,LOPE DE VEGA AV.,,Villa Devoto,Comuna 11,,
-58.5219652989424,-34.6163736004338,6920.0,B-CR-06920,,,Lope de Vega Av. y Simbrón,,Coordenada,,4.0,,,,2352,CRUCE SEMAFORIZADO,LOPE DE VEGA AV.,,Villa Devoto,Comuna 11,,
-58.521017098398,-34.617093400493005,6921.0,B-CR-06921,,,Lope de Vega Av. y Tinogasta ,,Coordenada,,4.0,,,,2353,CRUCE SEMAFORIZADO,LOPE DE VEGA AV.,,Villa Devoto,Comuna 11,,
-58.5169548986034,-34.6202028011118,6922.0,B-CR-06922,,,Lope de Vega Av. y Baigorria ,,Coordenada,,4.0,,,,2354,CRUCE SEMAFORIZADO,LOPE DE VEGA AV.,,Villa Devoto,Comuna 11,,
-58.5139165987022,-34.622528501240396,6923.0,B-CR-06923,,,Lope de Vega Av. y Arregui,,Coordenada,,4.0,,,,2355,CRUCE SEMAFORIZADO,LOPE DE VEGA AV.,,Monte Castro,Comuna 10,,
-58.5116553990225,-34.6242793011972,6924.0,B-CR-06924,,,Alvarez Jonte Av. y Lope de Vega Av.,,Coordenada,,4.0,,,,2356,CRUCE SEMAFORIZADO,ALVAREZ JONTE AV.,,Monte Castro,Comuna 10,,
-58.509362999066894,-34.6260417010836,6925.0,B-CR-06925,,,Lope de Vega Av. y Miranda,,Coordenada,,4.0,,,,2357,CRUCE SEMAFORIZADO,LOPE DE VEGA AV.,,Monte Castro,Comuna 10,,
-58.507297098467205,-34.6275837010297,6926.0,B-CR-06926,,,Lope de Vega Av. y García Juan Agustín,,Coordenada,,4.0,,,,2358,CRUCE SEMAFORIZADO,LOPE DE VEGA AV.,,Monte Castro,Comuna 10,,
-58.504323898892004,-34.6298285012461,6927.0,B-CR-06927,,,Lope de Vega Av. y Cervantes A. Magariños,,Coordenada,,4.0,,,,2359,CRUCE SEMAFORIZADO,LOPE DE VEGA AV.,,Villa Luro,Comuna 10,,
-58.5020581990672,-34.6314382010491,6930.0,B-CR-06930,,,Lope de Vega Av. y Díaz César,,Coordenada,,4.0,,,,2360,CRUCE SEMAFORIZADO,LOPE DE VEGA AV.,,Velez Sarsfield,Comuna 10,,
-58.512759599205395,-34.623423800852606,6931.0,B-CR-06931,,,Lope de Vega Av. y Lascano,,Coordenada,,4.0,,,,2361,CRUCE SEMAFORIZADO,LOPE DE VEGA AV.,,Monte Castro,Comuna 10,,
-58.517284498464406,-34.6135109006663,6932.0,B-CR-06932,,,Tinogasta y Bermudez,,Coordenada,,4.0,,,,2362,CRUCE SEMAFORIZADO,TINOGASTA,,Villa Devoto,Comuna 11,,
-58.495574399454696,-34.6143716005086,6933.0,B-CR-06933,,,Alvarez Jonte Av. y Joaquin V. Gonzalez,,Coordenada,,4.0,,,,2363,CRUCE SEMAFORIZADO,ALVAREZ JONTE AV.,,Villa Del Parque,Comuna 11,,
-58.5063132990201,-34.6283143006013,6934.0,B-CR-06934,,,Lope de Vega Av. y San Blas,,Coordenada,,4.0,,,,2364,CRUCE SEMAFORIZADO,LOPE DE VEGA AV.,,Velez Sarsfield,Comuna 10,,
-58.52894369892861,-34.6252006008744,6935.0,B-CR-06935,,,Nazarre y Madero,,Coordenada,,4.0,,,,2365,CRUCE SEMAFORIZADO,NAZARRE,,Villa Real,Comuna 10,,
-58.512046899115,-34.6317723008045,6937.0,B-CR-06937,,,Irigoyen y García Juan Agustín,,Coordenada,,4.0,,,,2366,CRUCE SEMAFORIZADO,IRIGOYEN,,Villa Luro,Comuna 10,,
-58.525077199024295,-34.623200301192,6938.0,B-CR-06938,,,Bruselas y Nazarre,,Coordenada,,4.0,,,,2367,CRUCE SEMAFORIZADO,BRUSELAS,,Villa Real,Comuna 10,,
-58.5246286994686,-34.622099400650605,6939.0,B-CR-06939,,,Irigoyen y Lozano Pedro ,,Coordenada,,4.0,,,,2368,CRUCE SEMAFORIZADO,IRIGOYEN,,Villa Real,Comuna 10,,
-58.525730899421994,-34.6212443011092,6940.0,B-CR-06940,,,Irigoyen y Tinogasta,,Coordenada,,4.0,,,,2369,CRUCE SEMAFORIZADO,IRIGOYEN,,Villa Real,Comuna 10,,
-58.5265955988126,-34.6220286004173,6941.0,B-CR-06941,,,Bruselas y Tinogasta,,Coordenada,,4.0,,,,2370,CRUCE SEMAFORIZADO,BRUSELAS,,Villa Real,Comuna 10,,
-58.5228372987358,-34.6234724004879,6942.0,B-CR-06942,,,Irigoyen y Nogoyá ,,Coordenada,,4.0,,,,2371,CRUCE SEMAFORIZADO,IRIGOYEN,,Villa Real,Comuna 10,,
-58.5184667992276,-34.626825800395004,6943.0,B-CR-06943,,,Irigoyen y Arregui ,,Coordenada,,4.0,,,,2372,CRUCE SEMAFORIZADO,IRIGOYEN,,Monte Castro,Comuna 10,,
-58.515620898757895,-34.6290297005268,6944.0,B-CR-06944,,,Alvarez Jonte Av. y Irigoyen,,Coordenada,,4.0,,,,2373,CRUCE SEMAFORIZADO,ALVAREZ JONTE AV.,,Versalles,Comuna 10,,
-58.516405698709704,-34.6294524008145,6945.0,B-CR-06945,,,Alvarez Jonte Av. y Ruiz de los Llanos,,Coordenada,,4.0,,,,2374,CRUCE SEMAFORIZADO,ALVAREZ JONTE AV.,,Versalles,Comuna 10,,
-58.51364609875711,-34.6315809007978,6946.0,B-CR-06946,,,Ruiz de los Llanos y González Elpidio,,Coordenada,,4.0,,,,2375,CRUCE SEMAFORIZADO,RUIZ DE LOS LLANOS,,Versalles,Comuna 10,,
-58.527812998858394,-34.619655600788604,6947.0,B-CR-06947,,,Irigoyen y Varela José Pedro,,Coordenada,,4.0,,,,2376,CRUCE SEMAFORIZADO,IRIGOYEN,,Villa Real,Comuna 10,,
-58.5140416988515,-34.6302466008015,6948.0,B-CR-06948,,,Irigoyen y Miranda,,Coordenada,,4.0,,,,2377,CRUCE SEMAFORIZADO,IRIGOYEN,,Versalles,Comuna 10,,
-58.51868699874021,-34.6272697005329,6949.0,B-CR-06949,,,Ruiz de los Llanos y Arregui,,Coordenada,,4.0,,,,2378,CRUCE SEMAFORIZADO,RUIZ DE LOS LLANOS,,Versalles,Comuna 10,,
-58.526668198758706,-34.6205300009477,6958.0,B-CR-06958,,,Irigoyen y Simbrón,,Coordenada,,4.0,,,,2379,CRUCE SEMAFORIZADO,IRIGOYEN,,Villa Real,Comuna 10,,
-58.51040199922029,-34.6138677005528,6959.0,B-CR-06959,,,Juarez Benito y Nogoyá,,Coordenada,,4.0,,,,2380,CRUCE SEMAFORIZADO,"JUAREZ, BENITO",,Villa Devoto,Comuna 11,,
-58.507837098505,-34.612351600879194,6960.0,B-CR-06960,,,Segurola Av. y Nogoyá ,,Coordenada,,4.0,,,,2381,CRUCE SEMAFORIZADO,SEGUROLA AV.,,Villa Devoto,Comuna 11,,
-58.50963129853479,-34.614639700397504,6961.0,B-CR-06961,,,Baigorria y Juarez Benito,,Coordenada,,4.0,,,,2382,CRUCE SEMAFORIZADO,BAIGORRIA,,Villa Devoto,Comuna 11,,
-58.514827698884794,-34.6153502012235,6962.0,B-CR-06962,,,Bermudez y Melincué,,Coordenada,,4.0,,,,2383,CRUCE SEMAFORIZADO,BERMUDEZ,,Villa Devoto,Comuna 11,,
-58.50618179902229,-34.6113663003577,6963.0,B-CR-06963,,,Nogoyá y Sanabria ,,Coordenada,,4.0,,,,2384,CRUCE SEMAFORIZADO,NOGOYA,,Villa Devoto,Comuna 11,,
-58.50457299917171,-34.613164901013604,6964.0,B-CR-06964,,,Sanabria y Marcos Sastre ,,Coordenada,,4.0,,,,2385,CRUCE SEMAFORIZADO,SANABRIA,,Monte Castro,Comuna 10,,
-58.5102894985989,-34.6092212009207,6967.0,B-CR-06967,,,Segurola Av. y Tinogasta,,Coordenada,,4.0,,,,2386,CRUCE SEMAFORIZADO,SEGUROLA AV.,,Villa Devoto,Comuna 11,,
-58.5097376991062,-34.607271200796106,6968.0,B-CR-06968,,,Sanabria y Simbrón,,Coordenada,,4.0,,,,2387,CRUCE SEMAFORIZADO,SANABRIA,,Villa Devoto,Comuna 11,,
-58.522944499341605,-34.628176200632,6970.0,B-CR-06970,,,Arregui y Bruselas,,Coordenada,,4.0,,,,2388,CRUCE SEMAFORIZADO,ARREGUI AV.,,Versalles,Comuna 10,,
-58.5275343993633,-34.6213065008607,6971.0,B-CR-06971,06-dic,2017.0,Bruselas y Simbron y ,BRUSELAS y SIMBRON,Coordenada,,4.0,,,,2389,CRUCE SEMAFORIZADO,,,Villa Real,Comuna 10,,
-58.50060589930321,-34.610821300805505,6996.0,B-CR-06996,,,Bahía Blanca y Marcos Sastre ,,Coordenada,,4.0,,,,2390,CRUCE SEMAFORIZADO,BAHIA BLANCA,,Monte Castro,Comuna 10,,
-58.5216699990685,-34.594720000872606,6997.0,B-CR-06997,,,Monteagudo y Gral. Paz Av.,,Coordenada,,4.0,,,,2391,CRUCE SEMAFORIZADO,,,Villa Devoto,Comuna 11,,
-58.52082419906179,-34.5949940011122,6998.0,B-CR-06998,,,Griveo y Gral. Paz Av.,,Coordenada,,4.0,,,,2392,CRUCE SEMAFORIZADO,GRIVEO,,Villa Devoto,Comuna 11,,
-58.4966077989236,-34.563519200881,7001.0,B-CR-07001,,,Triunvirato Av. y Larralde Crisólogo Av.,,Coordenada,,4.0,,,,2393,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Saavedra,Comuna 12,,
-58.4956448991328,-34.564844001219605,7002.0,B-CR-07002,,,Triunvirato Av. y Núñez,,Coordenada,,4.0,,,,2394,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Urquiza,Comuna 12,,
-58.4946561992325,-34.5662142009666,7003.0,B-CR-07003,,,Triunvirato Av. y Pedraza Manuela,,Coordenada,,4.0,,,,2395,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Urquiza,Comuna 12,,
-58.4938309992589,-34.567262001206196,7004.0,B-CR-07004,,,Triunvirato Av. y Tamborini José P.,,Coordenada,,4.0,,,,2396,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Urquiza,Comuna 12,,
-58.49303889895761,-34.5682975007401,7005.0,B-CR-07005,,,Triunvirato Av. y Iberá,,Coordenada,,4.0,,,,2397,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Urquiza,Comuna 12,,
-58.492157999447606,-34.5694023007788,7006.0,B-CR-07006,,,Triunvirato Av. y Quesada,,Coordenada,,4.0,,,,2398,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Urquiza,Comuna 12,,
-58.491386798618606,-34.5703983008011,7007.0,B-CR-07007,,,Triunvirato Av. y Congreso Av.,,Coordenada,,4.0,,,,2399,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Urquiza,Comuna 12,,
-58.4905120989279,-34.5710790003879,7008.0,B-CR-07008,,,Triunvirato Av. y Le Bretón Tomás,,Coordenada,,4.0,,,,2400,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Urquiza,Comuna 12,,
-58.4897229984204,-34.5717089007034,7010.0,B-CR-07010,,,Triunvirato Av. y Nahuel Huapi,,Coordenada,,4.0,,,,2401,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Urquiza,Comuna 12,,
-58.489556399068796,-34.572696300585,7012.0,B-CR-07012,,,Bauness y Rivera Pedro I. Dr.,,Coordenada,,4.0,,,,2402,CRUCE SEMAFORIZADO,BAUNESS,,Villa Urquiza,Comuna 12,,
-58.4889097988779,-34.5723371009034,7013.0,B-CR-07013,,,Triunvirato Av. y Rivera Pedro I. Dr.,,Coordenada,,4.0,,,,2403,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Urquiza,Comuna 12,,
-58.48807269902701,-34.5729629009425,7014.0,B-CR-07014,,,Triunvirato Av. y Cullen,,Coordenada,,4.0,,,,2404,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Urquiza,Comuna 12,,
-58.48723319931,-34.5736162006095,7015.0,B-CR-07015,,,Triunvirato Av. y Roosevelt,,Coordenada,,4.0,,,,2405,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Urquiza,Comuna 12,,
-58.486367898968,-34.574291801235,7016.0,B-CR-07016,,,Triunvirato Av. y Monroe Av.,,Coordenada,,4.0,,,,2406,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Urquiza,Comuna 12,,
-58.485399098857094,-34.5749428009435,7017.0,B-CR-07017,,,Triunvirato Av. y Blanco Encalada,,Coordenada,,4.0,,,,2407,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Urquiza,Comuna 12,,
-58.484333498522,-34.5755681008339,7018.0,B-CR-07018,,,Triunvirato Av. y Olazábal Av.,,Coordenada,,4.0,,,,2408,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Urquiza,Comuna 12,,
-58.482751899088896,-34.5765194006077,7019.0,B-CR-07019,,,Triunvirato Av. y Mendoza,,Coordenada,,4.0,,,,2409,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Urquiza,Comuna 12,,
-58.481375199171,-34.5774583005559,7020.0,B-CR-07020,,,Triunvirato Av. y Juramento,,Coordenada,,4.0,,,,2410,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Urquiza,Comuna 12,,
-58.4800623989509,-34.5783546004601,7021.0,B-CR-07021,,,Triunvirato Av. y Echeverría,,Coordenada,,4.0,,,,2411,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Urquiza,Comuna 12,,
-58.47890559941111,-34.5790662006673,7022.0,B-CR-07022,,,Triunvirato Av. y La Pampa,,Coordenada,,4.0,,,,2412,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Urquiza,Comuna 12,,
-58.4755099988904,-34.5799608008858,7023.0,B-CR-07023,,,Triunvirato Av. y Gándara,,Coordenada,,4.0,,,,2413,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Parque Chas,Comuna 15,,
-58.4742698986057,-34.5812341007586,7024.0,B-CR-07024,,,Triunvirato Av. y de los Incas Av.,,Coordenada,,4.0,,,,2414,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Ortuzar,Comuna 15,,
-58.4720920985668,-34.5822645004984,7025.0,B-CR-07025,,,Triunvirato Av. y Acha Mariano,,Coordenada,,4.0,,,,2415,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Ortuzar,Comuna 15,,
-58.4708843986228,-34.582681300522296,7026.0,B-CR-07026,,,Triunvirato Av. y Donado,,Coordenada,,4.0,,,,2416,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Ortuzar,Comuna 15,,
-58.469636398804596,-34.5830645012024,7027.0,B-CR-07027,,,Triunvirato Av. y Chorroarín,,Coordenada,,4.0,,,,2417,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Ortuzar,Comuna 15,,
-58.468514499156896,-34.583343500398,7028.0,B-CR-07028,,,Triunvirato Av. y Holmberg,,Coordenada,,4.0,,,,2418,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Ortuzar,Comuna 15,,
-58.4673995984464,-34.5837053011852,7029.0,B-CR-07029,,,Triunvirato Av. y Plaza,,Coordenada,,4.0,,,,2419,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Ortuzar,Comuna 15,,
-58.4663224994135,-34.5841431005242,7030.0,B-CR-07030,,,Triunvirato Av. y Tronador,,Coordenada,,4.0,,,,2420,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Ortuzar,Comuna 15,,
-58.4649028990935,-34.5845124006677,7031.0,B-CR-07031,,,Triunvirato Av. y Estomba,,Coordenada,,4.0,,,,2421,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Ortuzar,Comuna 15,,
-58.463512398613005,-34.584958800924696,7032.0,B-CR-07032,,,Triunvirato Av. y Heredia,,Coordenada,,4.0,,,,2422,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Ortuzar,Comuna 15,,
-58.4620900984593,-34.58515880125,7033.0,B-CR-07033,,,Triunvirato Av. y 14 de Julio,,Coordenada,,4.0,,,,2423,CRUCE SEMAFORIZADO,TRIUNVIRATO AV.,,Villa Ortuzar,Comuna 15,,
-58.4721556989062,-34.580042300979,7034.0,B-CR-07034,,,De los Incas Av. y Acha Mariano,,Coordenada,,4.0,,,,2424,CRUCE SEMAFORIZADO,DE LOS INCAS AV.,,Villa Ortuzar,Comuna 15,,
-58.4605572985011,-34.580737400925194,7035.0,B-CR-07035,,,Elcano Av. y Charlone,,Coordenada,,4.0,,,,2425,CRUCE SEMAFORIZADO,ELCANO AV.,,Villa Ortuzar,Comuna 15,,
-58.460493599418704,-34.581840901042106,7036.0,B-CR-07036,,,Elcano Av. y Roseti,,Coordenada,,4.0,,,,2426,CRUCE SEMAFORIZADO,ELCANO AV.,,Chacarita,Comuna 15,,
-58.460517398719595,-34.5829296007864,7037.0,B-CR-07037,,,Elcano Av. y Fraga,,Coordenada,,4.0,,,,2427,CRUCE SEMAFORIZADO,ELCANO AV.,,Chacarita,Comuna 15,,
-58.48552299853001,-34.5738162010354,7038.0,B-CR-07038,,,Monroe Av. y Díaz Colodrero,,Coordenada,,4.0,,,,2428,CRUCE SEMAFORIZADO,MONROE,,Villa Urquiza,Comuna 12,,
-58.4883435985165,-34.5754191011701,7039.0,B-CR-07039,,,Monroe Av. y Bucarelli,,Coordenada,,4.0,,,,2429,CRUCE SEMAFORIZADO,MONROE,,Villa Urquiza,Comuna 12,,
-58.489456798887204,-34.5748383008275,7040.0,B-CR-07040,,,Roosevelt F. y Bucarelli,,Coordenada,,4.0,,,,2430,CRUCE SEMAFORIZADO,ROOSEVELT FRANKLIN D. AV.,,Villa Urquiza,Comuna 12,,
-58.4969587993435,-34.5733211009609,7042.0,B-CR-07042,,,Congreso Av. y Ceretti,,Coordenada,,4.0,,,,2431,CRUCE SEMAFORIZADO,CONGRESO AV.,,Villa Urquiza,Comuna 12,,
-58.4889815991436,-34.573470701030196,7043.0,B-CR-07043,,,Bauness y Cullen,,Coordenada,,4.0,,,,2432,CRUCE SEMAFORIZADO,BAUNESS,,Villa Urquiza,Comuna 12,,
-58.492528698681404,-34.5710003011829,7044.0,B-CR-07044,,,Congreso Av. y Bucarelli,,Coordenada,,4.0,,,,2433,CRUCE SEMAFORIZADO,CONGRESO AV.,,Villa Urquiza,Comuna 12,,
-58.460526498779295,-34.5796553010607,7045.0,B-CR-07045,,,Elcano Av. y Giribone,,Coordenada,,4.0,,,,2434,CRUCE SEMAFORIZADO,ELCANO AV.,,Villa Ortuzar,Comuna 15,,
-58.484242998808796,-34.5730804004384,7046.0,B-CR-07046,,,Monroe Av. y Pacheco,,Coordenada,,4.0,,,,2435,CRUCE SEMAFORIZADO,MONROE,,Villa Urquiza,Comuna 12,,
-58.460529299315205,-34.584033401133496,7047.0,B-CR-07047,,,Elcano Av. y Guevara,,Coordenada,,4.0,,,,2436,CRUCE SEMAFORIZADO,ELCANO AV.,,Chacarita,Comuna 15,,
-58.473927399250705,-34.5816973009816,7048.0,B-CR-07048,,,Triunvirato Av. y Combatientes de Malvinas,,Coordenada,,4.0,,,,2437,CRUCE SEMAFORIZADO,,,Parque Chas,Comuna 15,,
-58.4692311985431,-34.5887168006991,7050.0,B-CR-07050,,,Del Campo Av. y Estomba,,Coordenada,,4.0,,,,2438,CRUCE SEMAFORIZADO,DEL CAMPO AV.,,Villa Ortuzar,Comuna 15,,
-58.4708429985839,-34.5874615005399,7051.0,B-CR-07051,,,Combatientes de Malvinas Av. y Chorroarín,,Coordenada,,4.0,,,,2439,CRUCE SEMAFORIZADO,COMBATIENTES DE MALVINAS AV.,,Parque Chas,Comuna 15,,
-58.472470399345106,-34.5843288007903,7054.0,B-CR-07054,,,Combatientes de Malvinas Av. y Campillo,,Coordenada,,4.0,,,,2440,CRUCE SEMAFORIZADO,COMBATIENTES DE MALVINAS AV.,,Parque Chas,Comuna 15,,
-58.470968098815796,-34.5874052005022,7055.0,B-CR-07055,,,Combatientes de Malvinas 3000,,Coordenada,,4.0,,,,2441,CRUCE SEMAFORIZADO,,,Parque Chas,Comuna 15,,
