,Id,semaforo_15m
3592,LC-2019-0251351,True
3593,LC-2019-0251530,False
3594,LC-2019-0251541,False
3595,LC-2019-0251547,False
3596,LC-2019-0251581,True
3597,LC-2019-0251794,True
3598,LC-2019-0252949,True
3599,LC-2019-0293833,True
3600,LC-2019-0315055,False
3601,LC-2019-0252833,False
3602,LC-2019-0253965,False
3603,LC-2019-0252104,True
3604,LC-2019-0252503,True
3605,LC-2019-0252718,True
3606,LC-2019-0252778,False
3607,LC-2019-0252900,True
3608,LC-2019-0253000,False
3609,LC-2019-0253235,True
3610,LC-2019-0253571,True
3611,LC-2019-0253778,False
3612,LC-2019-0253909,False
3613,LC-2019-0254085,True
3614,LC-2019-0254236,True
3615,LC-2019-0254326,False
3616,LC-2019-0254424,True
3617,LC-2019-0254492,False
3618,LC-2019-0254556,True
3619,LC-2019-0254630,True
3620,LC-2019-0254645,True
3621,LC-2019-0254653,False
3622,LC-2019-0254660,False
3623,LC-2019-0259582,True
3624,LC-2019-0260064,True
3625,LC-2019-0261739,False
3626,LC-2019-0256125,False
3627,LC-2019-0254743,False
3628,LC-2019-0255642,False
3629,LC-2019-0255721,False
3630,LC-2019-0255782,False
3631,LC-2019-0255822,True
3632,LC-2019-0255863,True
3633,LC-2019-0255925,True
3634,LC-2019-0256210,True
3635,LC-2019-0256300,True
3636,LC-2019-0256359,False
3637,LC-2019-0256534,False
3638,LC-2019-0256652,True
3639,LC-2019-0256812,False
3640,LC-2019-0256955,False
3641,LC-2019-0257143,False
3642,LC-2019-0257156,True
3643,LC-2019-0257166,True
3644,LC-2019-0257406,False
3645,LC-2019-0257439,False
3646,LC-2019-0257447,False
3647,LC-2019-0257478,False
3648,LC-2019-0257489,False
3649,LC-2019-0257495,False
3650,LC-2019-0269852,True
3651,LC-2019-0294187,False
3652,LC-2019-0340042,True
3653,LC-2019-0258602,False
3654,LC-2019-0257739,False
3655,LC-2019-0257831,True
3656,LC-2019-0257919,False
3657,LC-2019-0258124,False
3658,LC-2019-0258240,True
3659,LC-2019-0258350,False
3660,LC-2019-0258376,False
3661,LC-2019-0258416,False
3662,LC-2019-0258435,False
3663,LC-2019-0258502,True
3664,LC-2019-0258600,False
3665,LC-2019-0258603,True
3666,LC-2019-0258713,False
3667,LC-2019-0258728,False
3668,LC-2019-0258732,False
3669,LC-2019-0258819,False
3670,LC-2019-0259234,False
3671,LC-2019-0259309,False
3672,LC-2019-0259389,False
3673,LC-2019-0259512,False
3674,LC-2019-0259534,True
3675,LC-2019-0259607,True
3676,LC-2019-0259646,True
3677,LC-2019-0259677,False
3678,LC-2019-0259735,True
3679,LC-2019-0259805,False
3680,LC-2019-0259958,False
3681,LC-2019-0260119,False
3682,LC-2019-0260243,True
3683,LC-2019-0260274,False
3684,LC-2019-0260284,False
3685,LC-2019-0262299,True
3686,LC-2019-0261247,False
3687,LC-2019-0260599,False
3688,LC-2019-0260760,False
3689,LC-2019-0260896,True
3690,LC-2019-0260958,False
3691,LC-2019-0260979,False
3692,LC-2019-0261008,True
3693,LC-2019-0261038,False
3694,LC-2019-0261185,True
3695,LC-2019-0261316,True
3696,LC-2019-0261328,False
3697,LC-2019-0261401,True
3698,LC-2019-0261471,True
3699,LC-2019-0261622,False
3700,LC-2019-0261805,False
3701,LC-2019-0261869,False
3702,LC-2019-0261941,True
3703,LC-2019-0262080,False
3704,LC-2019-0262109,False
3705,LC-2019-0262114,True
3706,LC-2019-0262162,True
3707,LC-2019-0262186,True
3708,LC-2019-0262191,False
3709,LC-2019-0262230,False
3710,LC-2019-0262276,True
3711,LC-2019-0262349,False
3712,LC-2019-0262388,True
3713,LC-2019-0262534,False
3714,LC-2019-0262633,True
3715,LC-2019-0262643,True
3716,LC-2019-0262669,False
3717,LC-2019-0262741,False
3718,LC-2019-0262821,True
3719,LC-2019-0262837,False
3720,LC-2019-0262856,False
3721,LC-2019-0262889,False
3722,LC-2019-0262904,True
3723,LC-2019-0262912,True
3724,LC-2019-0262920,False
3725,LC-2019-0264956,True
3726,LC-2019-0266793,True
3727,LC-2019-0267488,True
3728,LC-2019-0262955,False
3729,LC-2019-0263093,True
3730,LC-2019-0263278,False
3731,LC-2019-0263326,True
3732,LC-2019-0263361,False
3733,LC-2019-0263414,False
3734,LC-2019-0263516,False
3735,LC-2019-0263575,False
3736,LC-2019-0263576,False
3737,LC-2019-0263631,False
3738,LC-2019-0263675,False
3739,LC-2019-0263838,False
3740,LC-2019-0263922,False
3741,LC-2019-0264037,False
3742,LC-2019-0264057,True
3743,LC-2019-0264085,False
3744,LC-2019-0264125,False
3745,LC-2019-0264269,False
3746,LC-2019-0264337,False
3747,LC-2019-0264461,False
3748,LC-2019-0267021,True
3749,LC-2019-0264737,False
3750,LC-2019-0265036,False
3751,LC-2019-0264477,False
3752,LC-2019-0264584,True
3753,LC-2019-0264596,False
3754,LC-2019-0264655,True
3755,LC-2019-0264699,False
3756,LC-2019-0264713,True
3757,LC-2019-0264745,True
3758,LC-2019-0264970,True
3759,LC-2019-0265027,True
3760,LC-2019-0265202,False
3761,LC-2019-0265211,False
3762,LC-2019-0265402,True
3763,LC-2019-0265467,True
3764,LC-2019-0265470,False
3765,LC-2019-0265533,True
3766,LC-2019-0283329,True
3767,LC-2019-0265631,True
3768,LC-2019-0266055,True
3769,LC-2019-0266074,False
3770,LC-2019-0266103,False
3771,LC-2019-0266420,False
3772,LC-2019-0266487,True
3773,LC-2019-0266584,False
3774,LC-2019-0266602,False
3775,LC-2019-0266692,False
3776,LC-2019-0266960,False
3777,LC-2019-0267003,True
3778,LC-2019-0267095,False
3779,LC-2019-0267160,False
3780,LC-2019-0267216,False
3781,LC-2019-0267270,False
3782,LC-2019-0267374,True
3783,LC-2019-0267409,True
3784,LC-2019-0267446,False
3785,LC-2019-0267478,True
3786,LC-2019-0267664,True
3787,LC-2019-0267769,True
3788,LC-2019-0267817,False
3789,LC-2019-0267873,False
3790,LC-2019-0267896,True
3791,LC-2019-0267900,True
3792,LC-2019-0268008,False
3793,LC-2019-0268037,True
3794,LC-2019-0268042,True
3795,LC-2019-0268226,True
3796,LC-2019-0268231,False
3797,LC-2019-0268255,False
3798,LC-2019-0268443,False
3799,LC-2019-0270324,False
3800,LC-2019-0271289,True
3801,LC-2019-0275078,True
3802,LC-2019-0345618,True
3803,LC-2019-0269994,True
3804,LC-2019-0268392,True
3805,LC-2019-0268522,False
3806,LC-2019-0268821,True
3807,LC-2019-0269061,True
3808,LC-2019-0269486,False
3809,LC-2019-0269595,True
3810,LC-2019-0269932,False
3811,LC-2019-0269943,True
3812,LC-2019-0270132,False
3813,LC-2019-0270198,False
3814,LC-2019-0270211,False
3815,LC-2019-0270291,True
3816,LC-2019-0270386,True
3817,LC-2019-0270412,True
3818,LC-2019-0270441,False
3819,LC-2019-0270532,True
3820,LC-2019-0270543,False
3821,LC-2019-0270562,False
3822,LC-2019-0270570,True
3823,LC-2019-0270595,False
3824,LC-2019-0270633,True
3825,LC-2019-0271066,True
3826,LC-2019-0271258,False
3827,LC-2019-0281165,False
3828,LC-2019-0281213,True
3829,LC-2019-0294489,False
3830,LC-2019-0270845,False
3831,LC-2019-0270863,False
3832,LC-2019-0270915,True
3833,LC-2019-0271021,True
3834,LC-2019-0271122,False
3835,LC-2019-0271127,False
3836,LC-2019-0271157,False
3837,LC-2019-0271208,False
3838,LC-2019-0271236,False
3839,LC-2019-0271257,True
3840,LC-2019-0271537,True
3841,LC-2019-0271635,False
3842,LC-2019-0273889,False
3843,LC-2019-0271593,True
3844,LC-2019-0271597,True
3845,LC-2019-0271654,True
3846,LC-2019-0271748,True
3847,LC-2019-0271815,True
3848,LC-2019-0271854,False
3849,LC-2019-0271899,True
3850,LC-2019-0271965,False
3851,LC-2019-0271979,True
3852,LC-2019-0272124,False
3853,LC-2019-0272132,True
3854,LC-2019-0272173,True
3855,LC-2019-0272307,True
3856,LC-2019-0272314,False
3857,LC-2019-0272506,False
3858,LC-2019-0272644,False
3859,LC-2019-0272705,False
3860,LC-2019-0272805,True
3861,LC-2019-0272925,False
3862,LC-2019-0272951,False
3863,LC-2019-0273142,False
3864,LC-2019-0273474,True
3865,LC-2019-0273556,True
3866,LC-2019-0273715,False
3867,LC-2019-0273822,False
3868,LC-2019-0273835,False
3869,LC-2019-0274076,False
3870,LC-2019-0274082,True
3871,LC-2019-0274109,False
3872,LC-2019-0274139,False
3873,LC-2019-0274168,False
3874,LC-2019-0274373,False
3875,LC-2019-0274374,True
3876,LC-2019-0274390,False
3877,LC-2019-0274392,False
3878,LC-2019-0275380,True
3879,LC-2019-0277846,False
3880,LC-2019-0278759,False
3881,LC-2019-0274412,True
3882,LC-2019-0274967,True
3883,LC-2019-0275019,True
3884,LC-2019-0275058,False
3885,LC-2019-0275157,False
3886,LC-2019-0275288,False
3887,LC-2019-0275382,False
3888,LC-2019-0275423,False
3889,LC-2019-0275484,True
3890,LC-2019-0275494,False
3891,LC-2019-0275560,False
3892,LC-2019-0275586,True
3893,LC-2019-0275589,True
3894,LC-2019-0275678,True
3895,LC-2019-0275688,True
3896,LC-2019-0275728,False
3897,LC-2019-0275748,True
3898,LC-2019-0275758,True
3899,LC-2019-0276026,False
3900,LC-2019-0276071,False
3901,LC-2019-0276090,False
3902,LC-2019-0276102,False
3903,LC-2019-0276146,False
3904,LC-2019-0276292,False
3905,LC-2019-0276362,False
3906,LC-2019-0276392,True
3907,LC-2019-0276497,False
3908,LC-2019-0276580,False
3909,LC-2019-0276592,False
3910,LC-2019-0276601,False
3911,LC-2019-0276639,False
3912,LC-2019-0276673,False
3913,LC-2019-0276674,False
3914,LC-2019-0276686,True
3915,LC-2019-0276690,False
3916,LC-2019-0276691,False
3917,LC-2019-0276698,True
3918,LC-2019-0276754,False
3919,LC-2019-0276841,True
3920,LC-2019-0277788,False
3921,LC-2019-0296727,False
3922,LC-2019-0276921,True
3923,LC-2019-0277258,False
3924,LC-2019-0277607,True
3925,LC-2019-0277673,True
3926,LC-2019-0277702,False
3927,LC-2019-0277719,False
3928,LC-2019-0277747,True
3929,LC-2019-0277758,False
3930,LC-2019-0277835,False
3931,LC-2019-0277935,False
3932,LC-2019-0277941,False
3933,LC-2019-0277953,True
3934,LC-2019-0278000,False
3935,LC-2019-0278088,False
3936,LC-2019-0278091,True
3937,LC-2019-0278144,False
3938,LC-2019-0278214,True
3939,LC-2019-0278267,False
3940,LC-2019-0278301,False
3941,LC-2019-0278371,True
3942,LC-2019-0278474,False
3943,LC-2019-0281101,True
3944,LC-2019-0278694,False
3945,LC-2019-0278706,True
3946,LC-2019-0278737,True
3947,LC-2019-0278749,True
3948,LC-2019-0278846,False
3949,LC-2019-0278986,False
3950,LC-2019-0279346,False
3951,LC-2019-0279396,False
3952,LC-2019-0279425,True
3953,LC-2019-0279551,True
3954,LC-2019-0279596,True
3955,LC-2019-0279633,False
3956,LC-2019-0279660,False
3957,LC-2019-0279717,False
3958,LC-2019-0280934,False
3959,LC-2019-0290032,True
3960,LC-2019-0280993,False
3961,LC-2019-0292210,True
3962,LC-2019-0279688,False
3963,LC-2019-0279826,True
3964,LC-2019-0279836,True
3965,LC-2019-0280042,True
3966,LC-2019-0280087,True
3967,LC-2019-0280170,True
3968,LC-2019-0280208,False
3969,LC-2019-0280242,True
3970,LC-2019-0280260,False
3971,LC-2019-0280264,False
3972,LC-2019-0280286,False
3973,LC-2019-0280365,True
3974,LC-2019-0280374,False
3975,LC-2019-0280409,False
3976,LC-2019-0280614,False
3977,LC-2019-0280653,False
3978,LC-2019-0280674,False
3979,LC-2019-0280798,True
3980,LC-2019-0280892,False
3981,LC-2019-0280964,False
3982,LC-2019-0280967,True
3983,LC-2019-0280996,True
3984,LC-2019-0281026,False
3985,LC-2019-0281057,False
3986,LC-2019-0281118,False
3987,LC-2019-0281318,False
3988,LC-2019-0281626,False
3989,LC-2019-0281771,False
3990,LC-2019-0281808,True
3991,LC-2019-0281943,True
3992,LC-2019-0282005,True
3993,LC-2019-0282012,False
3994,LC-2019-0282042,True
3995,LC-2019-0282053,False
3996,LC-2019-0282089,True
3997,LC-2019-0282168,True
3998,LC-2019-0282225,False
3999,LC-2019-0282242,True
4000,LC-2019-0282283,False
4001,LC-2019-0282378,False
4002,LC-2019-0282407,False
4003,LC-2019-0282409,True
4004,LC-2019-0282465,False
4005,LC-2019-0282492,True
4006,LC-2019-0283239,False
4007,LC-2019-0285921,True
4008,LC-2019-0286795,False
4009,LC-2019-0287095,False
4010,LC-2019-0289559,True
4011,LC-2019-0284378,True
4012,LC-2019-0285734,True
4013,LC-2019-0282569,False
4014,LC-2019-0282584,True
4015,LC-2019-0282675,False
4016,LC-2019-0282841,False
4017,LC-2019-0283223,False
4018,LC-2019-0283344,False
4019,LC-2019-0283677,False
4020,LC-2019-0283730,True
4021,LC-2019-0283769,True
4022,LC-2019-0283801,True
4023,LC-2019-0283816,False
4024,LC-2019-0283929,True
4025,LC-2019-0283932,True
4026,LC-2019-0283947,False
4027,LC-2019-0283977,True
4028,LC-2019-0283986,True
4029,LC-2019-0284104,True
4030,LC-2019-0284105,False
4031,LC-2019-0284113,True
4032,LC-2019-0284180,False
4033,LC-2019-0284283,True
4034,LC-2019-0284288,False
4035,LC-2019-0284308,True
4036,LC-2019-0284636,True
4037,LC-2019-0284651,False
4038,LC-2019-0284689,False
4039,LC-2019-0284782,True
4040,LC-2019-0284841,False
4041,LC-2019-0284867,True
4042,LC-2019-0284939,False
4043,LC-2019-0284943,False
4044,LC-2019-0285102,False
4045,LC-2019-0285170,False
4046,LC-2019-0285173,True
4047,LC-2019-0285375,False
4048,LC-2019-0285416,False
4049,LC-2019-0286110,True
4050,LC-2019-0293801,False
4051,LC-2019-0294269,True
4052,LC-2019-0298647,True
4053,LC-2019-0301028,False
4054,LC-2019-0285361,False
4055,LC-2019-0285376,True
4056,LC-2019-0285377,False
4057,LC-2019-0285390,False
4058,LC-2019-0285505,True
4059,LC-2019-0285658,True
4060,LC-2019-0285737,False
4061,LC-2019-0285743,True
4062,LC-2019-0286204,False
4063,LC-2019-0286308,False
4064,LC-2019-0286440,False
4065,LC-2019-0286562,True
4066,LC-2019-0286574,False
4067,LC-2019-0286653,True
4068,LC-2019-0286746,False
4069,LC-2019-0286777,False
4070,LC-2019-0286884,False
4071,LC-2019-0286979,True
4072,LC-2019-0286991,True
4073,LC-2019-0287185,False
4074,LC-2019-0287209,False
4075,LC-2019-0287256,True
4076,LC-2019-0287289,False
4077,LC-2019-0287379,False
4078,LC-2019-0287383,False
4079,LC-2019-0287861,False
4080,LC-2019-0287866,True
4081,LC-2019-0287892,True
4082,LC-2019-0287902,True
4083,LC-2019-0287904,False
4084,LC-2019-0287978,False
4085,LC-2019-0288091,False
4086,LC-2019-0288140,False
4087,LC-2019-0290000,False
4088,LC-2019-0316751,True
4089,LC-2019-0362622,True
4090,LC-2019-0285317,True
4091,LC-2019-0288364,False
4092,LC-2019-0288420,True
4093,LC-2019-0288441,False
4094,LC-2019-0288523,False
4095,LC-2019-0288826,False
4096,LC-2019-0289001,True
4097,LC-2019-0289249,False
4098,LC-2019-0289350,True
4099,LC-2019-0289496,False
4100,LC-2019-0289562,False
4101,LC-2019-0290007,False
4102,LC-2019-0290043,False
4103,LC-2019-0290063,False
4104,LC-2019-0290075,False
4105,LC-2019-0290099,False
4106,LC-2019-0290168,False
4107,LC-2019-0290272,True
4108,LC-2019-0290280,True
4109,LC-2019-0290324,False
4110,LC-2019-0290412,True
4111,LC-2019-0290488,True
4112,LC-2019-0290582,False
4113,LC-2019-0290592,True
4114,LC-2019-0290599,True
4115,LC-2019-0290630,False
4116,LC-2019-0290649,False
4117,LC-2019-0290696,True
4118,LC-2019-0290703,False
4119,LC-2019-0290758,True
4120,LC-2019-0290782,False
4121,LC-2019-0290799,False
4122,LC-2019-0290805,True
4123,LC-2019-0290806,False
4124,LC-2019-0290866,False
4125,LC-2019-0290877,False
4126,LC-2019-0290880,False
4127,LC-2019-0294633,False
4128,LC-2019-0300750,False
4129,LC-2019-0301022,False
4130,LC-2019-0291009,True
4131,LC-2019-0291010,False
4132,LC-2019-0291069,True
4133,LC-2019-0291294,False
4134,LC-2019-0291316,False
4135,LC-2019-0291346,False
4136,LC-2019-0291420,True
4137,LC-2019-0291713,False
4138,LC-2019-0291735,False
4139,LC-2019-0291981,False
4140,LC-2019-0292215,False
4141,LC-2019-0292330,False
4142,LC-2019-0292337,True
4143,LC-2019-0292451,True
4144,LC-2019-0292468,False
4145,LC-2019-0292562,False
4146,LC-2019-0292591,False
4147,LC-2019-0292615,False
4148,LC-2019-0292667,True
4149,LC-2019-0292829,False
4150,LC-2019-0292865,True
4151,LC-2019-0292942,False
4152,LC-2019-0292943,False
4153,LC-2019-0293028,False
4154,LC-2019-0293124,True
4155,LC-2019-0293289,False
4156,LC-2019-0293457,False
4157,LC-2019-0293467,True
4158,LC-2019-0293514,False
4159,LC-2019-0293994,True
4160,LC-2019-0294844,True
4161,LC-2019-0309181,True
4162,LC-2019-0293558,False
4163,LC-2019-0293572,False
4164,LC-2019-0293591,False
4165,LC-2019-0293645,True
4166,LC-2019-0293780,False
4167,LC-2019-0293789,True
4168,LC-2019-0293859,True
4169,LC-2019-0294055,False
4170,LC-2019-0294131,False
4171,LC-2019-0294193,True
4172,LC-2019-0294388,False
4173,LC-2019-0294405,True
4174,LC-2019-0294452,True
4175,LC-2019-0294460,True
4176,LC-2019-0294480,False
4177,LC-2019-0294539,False
4178,LC-2019-0294551,False
4179,LC-2019-0294566,False
4180,LC-2019-0294613,False
4181,LC-2019-0294636,False
4182,LC-2019-0294789,False
4183,LC-2019-0294790,False
4184,LC-2019-0294809,False
4185,LC-2019-0294838,False
4186,LC-2019-0294848,False
4187,LC-2019-0294853,True
4188,LC-2019-0294866,False
4189,LC-2019-0294908,True
4190,LC-2019-0294971,False
4191,LC-2019-0295028,False
4192,LC-2019-0295045,False
4193,LC-2019-0298339,True
4194,LC-2019-0317187,True
4195,LC-2019-0418841,True
4196,LC-2019-0294965,False
4197,LC-2019-0295203,False
4198,LC-2019-0295258,True
4199,LC-2019-0295264,True
4200,LC-2019-0295318,True
4201,LC-2019-0295324,False
4202,LC-2019-0295344,False
4203,LC-2019-0295349,True
4204,LC-2019-0295438,True
4205,LC-2019-0295483,False
4206,LC-2019-0295570,True
4207,LC-2019-0295673,True
4208,LC-2019-0295684,True
4209,LC-2019-0295811,False
4210,LC-2019-0295908,True
4211,LC-2019-0296005,False
4212,LC-2019-0296023,False
4213,LC-2019-0296084,False
4214,LC-2019-0296132,False
4215,LC-2019-0298466,False
4216,LC-2019-0314549,False
4217,LC-2019-0324656,False
4218,LC-2019-0296237,False
4219,LC-2019-0296445,False
4220,LC-2019-0296622,True
4221,LC-2019-0296726,False
4222,LC-2019-0296822,False
4223,LC-2019-0296840,True
4224,LC-2019-0296851,False
4225,LC-2019-0296887,False
4226,LC-2019-0297000,False
4227,LC-2019-0297085,False
4228,LC-2019-0297339,False
4229,LC-2019-0297410,False
4230,LC-2019-0297435,True
4231,LC-2019-0297498,False
4232,LC-2019-0297565,True
4233,LC-2019-0297571,True
4234,LC-2019-0297664,True
4235,LC-2019-0297876,True
4236,LC-2019-0298127,True
4237,LC-2019-0298145,False
4238,LC-2019-0298210,False
4239,LC-2019-0298365,True
4240,LC-2019-0298532,False
4241,LC-2019-0298544,False
4242,LC-2019-0298633,True
4243,LC-2019-0298793,False
4244,LC-2019-0298914,False
4245,LC-2019-0298961,False
4246,LC-2019-0298981,False
4247,LC-2019-0299014,True
4248,LC-2019-0299054,False
4249,LC-2019-0299079,False
4250,LC-2019-0299111,False
4251,LC-2019-0299149,True
4252,LC-2019-0299243,True
4253,LC-2019-0299290,False
4254,LC-2019-0299297,False
4255,LC-2019-0299390,True
4256,LC-2019-0299429,True
4257,LC-2019-0305680,False
4258,LC-2019-0305822,True
4259,LC-2019-0299509,True
4260,LC-2019-0299771,False
4261,LC-2019-0299871,False
4262,LC-2019-0299935,False
4263,LC-2019-0300009,False
4264,LC-2019-0300099,True
4265,LC-2019-0300116,True
4266,LC-2019-0300261,True
4267,LC-2019-0300317,False
4268,LC-2019-0300324,False
4269,LC-2019-0300475,True
4270,LC-2019-0300644,False
4271,LC-2019-0300903,True
4272,LC-2019-0301002,False
4273,LC-2019-0301087,False
4274,LC-2019-0301093,True
4275,LC-2019-0301177,False
4276,LC-2019-0301363,True
4277,LC-2019-0301409,False
4278,LC-2019-0301418,False
4279,LC-2019-0301449,True
4280,LC-2019-0301453,True
4281,LC-2019-0301457,False
4282,LC-2019-0301469,False
4283,LC-2019-0301471,False
4284,LC-2019-0301510,True
4285,LC-2019-0301533,False
4286,LC-2019-0301545,True
4287,LC-2019-0301572,True
4288,LC-2019-0301706,False
4289,LC-2019-0301806,False
4290,LC-2019-0301827,False
4291,LC-2019-0302054,False
4292,LC-2019-0302058,False
4293,LC-2019-0302061,False
4294,LC-2019-0302140,True
4295,LC-2019-0302173,True
4296,LC-2019-0302187,False
4297,LC-2019-0302207,True
4298,LC-2019-0302213,False
4299,LC-2019-0302217,False
4300,LC-2019-0302226,False
4301,LC-2019-0302282,False
4302,LC-2019-0302302,True
4303,LC-2019-0303704,False
4304,LC-2019-0309171,True
4305,LC-2019-0311173,True
4306,LC-2019-0303400,False
4307,LC-2019-0302510,False
4308,LC-2019-0302566,True
4309,LC-2019-0302737,True
4310,LC-2019-0302877,True
4311,LC-2019-0303235,False
4312,LC-2019-0303270,False
4313,LC-2019-0303547,True
4314,LC-2019-0303578,False
4315,LC-2019-0303676,True
4316,LC-2019-0303937,True
4317,LC-2019-0303944,True
4318,LC-2019-0304030,True
4319,LC-2019-0304166,False
4320,LC-2019-0304191,False
4321,LC-2019-0304212,False
4322,LC-2019-0304402,True
4323,LC-2019-0304451,True
4324,LC-2019-0304468,False
4325,LC-2019-0304490,True
4326,LC-2019-0304494,False
4327,LC-2019-0304738,False
4328,LC-2019-0304743,False
4329,LC-2019-0304750,True
4330,LC-2019-0304826,True
4331,LC-2019-0304888,False
4332,LC-2019-0304903,True
4333,LC-2019-0305005,False
4334,LC-2019-0305017,False
4335,LC-2019-0305020,True
4336,LC-2019-0305035,False
4337,LC-2019-0307043,True
4338,LC-2019-0307265,True
4339,LC-2019-0352339,True
4340,LC-2019-0306891,True
4341,LC-2019-0305061,True
4342,LC-2019-0305224,True
4343,LC-2019-0305321,False
4344,LC-2019-0305385,True
4345,LC-2019-0305590,True
4346,LC-2019-0305691,False
4347,LC-2019-0305771,False
4348,LC-2019-0306107,False
4349,LC-2019-0306198,True
4350,LC-2019-0306350,False
4351,LC-2019-0306400,False
4352,LC-2019-0306494,False
