Id,N_Victimas,Fecha,Franja_Hora,Tipo_Calle,Calle,Cruce,Comuna,Longitud,Latitud,Participantes,Victima,Acusado,Dataset,semaforo_30m,semaforo_15m
LC-2021-0483620,3,2021-09-29,11,CALLE,SD,False,15,-58.432360384273,-34.592781338162,PEATON-AUTO,PEATON,AUTO,lesion,True,True
LC-2021-0483633,1,2021-09-29,12,CALLE,SD,False,1,-58.359200418207,-34.620671376363,MOVIL-CAMIONETA,MOVIL,CAMIONETA,lesion,True,True
LC-2021-0483808,2,2021-09-29,13,CALLE,SD,False,8,-58.482462855587,-34.663877062978,SD-SD,SD,SD,lesion,False,False
LC-2021-0484045,3,2021-09-29,13,CALLE,SD,False,6,-58.450368154264,-34.613811298943,AUTO-TAXI,AUTO,TAXI,lesion,False,False
LC-2021-0484105,1,2021-09-29,13,CALLE,SD,False,2,-58.39911695972,-34.585762135237,SD-SD,SD,SD,lesion,True,True
LC-2021-0484128,1,2021-09-29,16,CALLE,SD,False,2,-58.392493405064,-34.573529304536,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,lesion,False,False
LC-2021-0484270,1,2021-09-29,16,CALLE,SD,False,7,-58.454726974379,-34.6303111768,SD-SD,SD,SD,lesion,True,False
LC-2021-0484310,1,2021-09-29,14,CALLE,SD,False,7,-58.461023039235,-34.632528089041,SD-SD,SD,SD,lesion,True,False
LC-2021-0484334,1,2021-09-29,16,CALLE,SD,False,14,-58.414063327644,-34.586403950731,SD-SD,SD,SD,lesion,True,True
LC-2021-0484408,2,2021-09-29,16,CALLE,SD,False,8,-58.474414549484,-34.676359097907,SD-SD,SD,SD,lesion,False,False
LC-2021-0484465,1,2021-09-29,16,CALLE,SD,False,3,-58.406122530043,-34.607743010292,SD-SD,SD,SD,lesion,True,True
LC-2021-0484531,1,2021-09-29,17,CALLE,SD,False,15,-58.503542492957,-34.594450061022,SD-SD,SD,SD,lesion,False,False
LC-2021-0484533,1,2021-09-29,17,CALLE,SD,False,8,-58.48207865479,-34.665459172711,SD-SD,SD,SD,lesion,False,False
LC-2021-0484653,1,2021-09-29,19,CALLE,SD,False,12,-58.493326,-34.54837,MOTO-SD,MOTO,SD,lesion,False,False
LC-2021-0484676,1,2021-09-29,17,CALLE,SD,False,3,-58.405911472011,-34.610297267937,SD-SD,SD,SD,lesion,True,False
LC-2021-0484769,1,2021-09-29,14,CALLE,SD,False,6,-58.428585548783,-34.625276129696,SD-SD,SD,SD,lesion,True,True
LC-2021-0484886,1,2021-09-29,19,CALLE,SD,False,7,-58.455049137916,-34.623452177709,AUTO-MOTO,AUTO,MOTO,lesion,False,False
LC-2021-0484893,1,2021-09-29,20,CALLE,SD,False,15,-58.440699901822,-34.60356136631,MOTO-AUTO,MOTO,AUTO,lesion,True,True
LC-2021-0488600,1,2021-09-29,12,CALLE,SD,False,5,-58.417019696829,-34.615696047625,SD-SD,SD,SD,lesion,True,True
LC-2021-0489475,1,2021-09-29,18,CALLE,SD,False,6,-58.437578326864,-34.615942751385,SD-AUTO,SD,AUTO,lesion,True,True
LC-2021-0490679,1,2021-09-29,16,CALLE,SD,False,4,-58.359842950869,-34.628441596146,SD-SD,SD,SD,lesion,False,False
LC-2021-0497592,1,2021-09-29,16,CALLE,SD,False,2,-58.391958886166,-34.595838259715,SD-SD,SD,SD,lesion,True,True
LC-2021-0516651,1,2021-09-29,17,CALLE,SD,False,12,-58.489437280056,-34.564981334283,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,lesion,True,False
LC-2021-0485066,2,2021-09-30,2,CALLE,SD,False,12,-58.474324507853,-34.558913819253,MOTO-CICLISTA,MOTO,CICLISTA,lesion,True,True
LC-2021-0485105,2,2021-09-30,2,CALLE,SD,False,1,-58.389692463771,-34.613504502312,SD-SD,SD,SD,lesion,False,False
LC-2021-0485434,1,2021-09-30,8,CALLE,SD,False,1,-58.382233829418,-34.626938657191,PEATON-TRANSPORTE PUBLICO,PEATON,TRANSPORTE PUBLICO,lesion,False,False
LC-2021-0486737,2,2021-09-30,7,CALLE,SD,False,13,-58.459867670988,-34.575647365716,SD-SD,SD,SD,lesion,True,True
LC-2021-0487062,1,2021-09-30,13,CALLE,SD,False,8,-58.441712052902,-34.660417625356,MOTO-AUTO,MOTO,AUTO,lesion,False,False
LC-2021-0487142,1,2021-09-30,15,CALLE,SD,False,10,-58.512207968976,-34.623850966757,SD-SD,SD,SD,lesion,False,False
LC-2021-0487330,1,2021-09-30,16,CALLE,SD,False,8,-58.478380442764,-34.690315457351,MOTO-AUTO,MOTO,AUTO,lesion,True,True
LC-2021-0487405,1,2021-09-30,0,CALLE,SD,False,7,-58.455462178609,-34.629303397233,SD-SD,SD,SD,lesion,True,True
LC-2021-0487635,1,2021-09-30,21,CALLE,SD,False,4,-58.426984255506,-34.644945994918,SD-SD,SD,SD,lesion,False,False
LC-2021-0487757,1,2021-09-30,22,CALLE,SD,False,12,-58.486468392664,-34.568330874666,MOTO-AUTO,MOTO,AUTO,lesion,False,False
LC-2021-0493570,1,2021-09-30,21,CALLE,SD,False,15,-58.442489367586,-34.602219481338,AUTO-AUTO,AUTO,AUTO,lesion,True,True
LC-2021-0495234,1,2021-09-30,15,CALLE,SD,False,3,-58.404914555235,-34.6146383061,MOTO-AUTO,MOTO,AUTO,lesion,True,True
LC-2021-0488003,1,2021-10-01,8,CALLE,SD,False,10,-58.482897890315,-34.629492496833,SD-SD,SD,SD,lesion,False,False
LC-2021-0488013,1,2021-10-01,5,CALLE,SD,False,15,-58.453069974655,-34.605893769133,MOTO-AUTO,MOTO,AUTO,lesion,True,False
LC-2021-0488399,1,2021-10-01,10,CALLE,SD,False,15,-58.46075126854,-34.58167030365,PEATON-AUTO,PEATON,AUTO,lesion,False,False
LC-2021-0488532,1,2021-10-01,12,CALLE,SD,False,1,-58.375665634625,-34.612536037649,SD-SD,SD,SD,lesion,False,False
LC-2021-0488557,1,2021-10-01,11,CALLE,SD,False,12,-58.49861792787,-34.551661350395,AUTO-AUTO,AUTO,AUTO,lesion,False,False
LC-2021-0488878,1,2021-10-01,13,CALLE,SD,False,7,-58.44573532092,-34.633861464377,AUTO-CAMION,AUTO,CAMION,lesion,False,False
LC-2021-0488969,2,2021-10-01,22,CALLE,SD,False,5,-58.414642160805,-34.614118020909,SD-SD,SD,SD,lesion,True,False
LC-2021-0488976,1,2021-10-01,13,CALLE,SD,False,12,-58.487904407207,-34.574983760324,PEATON-AUTO,PEATON,AUTO,lesion,False,False
LC-2021-0489128,1,2021-10-01,16,CALLE,SD,False,14,-58.418534247038,-34.595470614835,MOTO-MOTO,MOTO,MOTO,lesion,True,True
LC-2021-0489139,2,2021-10-01,15,CALLE,SD,False,4,-58.390433909606,-34.65393258438,AUTO-AUTO,AUTO,AUTO,lesion,False,False
LC-2021-0489145,1,2021-10-01,15,CALLE,SD,False,4,-58.364267121246,-34.641150175032,MOTO-TAXI,MOTO,TAXI,lesion,False,False
LC-2021-0489228,1,2021-10-01,15,CALLE,SD,False,4,-58.391882,-34.629944,SD-SD,SD,SD,lesion,False,False
LC-2021-0489247,1,2021-10-01,13,CALLE,SD,False,1,-58.366455751391,-34.618118881871,SD-SD,SD,SD,lesion,True,True
LC-2021-0489365,1,2021-10-01,16,CALLE,SD,False,9,-58.497545812753,-34.647034708862,CICLISTA-CAMIONETA,CICLISTA,CAMIONETA,lesion,True,True
LC-2021-0489420,1,2021-10-01,17,CALLE,SD,False,5,-58.411781650563,-34.630354540824,SD-SD,SD,SD,lesion,True,True
LC-2021-0489463,1,2021-10-01,17,CALLE,SD,False,5,-58.411781650563,-34.630354540824,SD-SD,SD,SD,lesion,True,True
LC-2021-0489465,1,2021-10-01,16,CALLE,SD,False,12,-58.488359472167,-34.554948838643,MOTO-CAMIONETA,MOTO,CAMIONETA,lesion,False,False
LC-2021-0489610,2,2021-10-01,15,CALLE,SD,False,14,-58.435702984175,-34.586070756449,SD-SD,SD,SD,lesion,True,True
LC-2021-0489655,1,2021-10-01,18,CALLE,SD,False,3,-58.402698717608,-34.620717098681,SD-SD,SD,SD,lesion,False,False
LC-2021-0489700,1,2021-10-01,18,CALLE,SD,False,15,-58.438251383197,-34.588856636767,SD-SD,SD,SD,lesion,False,False
LC-2021-0489714,1,2021-10-01,19,CALLE,SD,False,2,-58.406832074235,-34.58804325029,MOTO-AUTO,MOTO,AUTO,lesion,False,False
LC-2021-0489748,1,2021-10-01,21,CALLE,SD,False,14,-58.416748573349,-34.595537905547,MOTO-AUTO,MOTO,AUTO,lesion,True,True
LC-2021-0489779,1,2021-10-01,18,CALLE,SD,False,1,-58.382233829418,-34.626938657191,PEATON-TRANSPORTE PUBLICO,PEATON,TRANSPORTE PUBLICO,lesion,False,False
LC-2021-0490295,1,2021-10-01,16,CALLE,SD,False,3,-58.403515619703,-34.618839160379,SD-SD,SD,SD,lesion,True,True
LC-2021-0501841,1,2021-10-01,18,CALLE,SD,False,10,-58.48770519502,-34.635168271689,SD-SD,SD,SD,lesion,True,True
LC-2021-0490125,1,2021-10-02,6,CALLE,SD,False,13,-58.458801149804,-34.572008737657,MOTO-TAXI,MOTO,TAXI,lesion,True,True
LC-2021-0490135,1,2021-10-02,7,CALLE,SD,False,3,-58.409682858488,-34.615249376036,CAMIONETA-AUTO,CAMIONETA,AUTO,lesion,True,True
LC-2021-0490262,3,2021-10-02,9,CALLE,SD,False,10,-58.487765424792,-34.626692575445,SD-SD,SD,SD,lesion,True,True
LC-2021-0490395,1,2021-10-02,12,CALLE,SD,False,7,-58.447297610507,-34.634765331415,SD-SD,SD,SD,lesion,True,False
LC-2021-0490415,1,2021-10-02,12,CALLE,SD,False,5,-58.423575094551,-34.599115657349,SD-SD,SD,SD,lesion,False,False
LC-2021-0490637,1,2021-10-02,14,CALLE,SD,False,8,-58.476508571333,-34.673672140309,SD-SD,SD,SD,lesion,False,False
LC-2021-0490758,1,2021-10-02,17,CALLE,SD,False,4,-58.378234881324,-34.649055361221,MOTO-AUTO,MOTO,AUTO,lesion,True,True
LC-2021-0490860,3,2021-10-02,20,CALLE,SD,False,1,-58.381446041144,-34.6197541764,SD-SD,SD,SD,lesion,True,True
LC-2021-0490912,1,2021-10-02,13,CALLE,SD,False,11,-58.520586930264,-34.595079828127,SD-SD,SD,SD,lesion,True,False
LC-2021-0490923,1,2021-10-02,21,CALLE,SD,False,5,-58.418652604782,-34.614275933501,SD-SD,SD,SD,lesion,True,True
LC-2021-0490997,1,2021-10-02,22,CALLE,SD,False,1,-58.379448194447,-34.628861001618,SD-TRANSPORTE PUBLICO,SD,TRANSPORTE PUBLICO,lesion,False,False
LC-2021-0491001,1,2021-10-02,22,CALLE,SD,False,10,-58.48891182731,-34.627163753794,SD-SD,SD,SD,lesion,True,True
LC-2021-0491397,1,2021-10-02,17,CALLE,SD,False,1,-58.36831532426,-34.621686301429,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,lesion,True,True
LC-2021-0491854,1,2021-10-02,19,CALLE,SD,False,6,-58.441593766295,-34.608383077587,MOTO-TAXI,MOTO,TAXI,lesion,False,False
LC-2021-0491320,1,2021-10-03,9,CALLE,SD,False,4,-58.426984255506,-34.644945994918,SD-SD,SD,SD,lesion,False,False
LC-2021-0491509,1,2021-10-03,13,CALLE,SD,False,11,-58.460553051657,-34.611720375984,MOTO-MOVIL,MOTO,MOVIL,lesion,True,True
LC-2021-0491527,1,2021-10-03,14,CALLE,SD,False,3,-58.398965955073,-34.61198323712,SD-SD,SD,SD,lesion,False,False
LC-2021-0491653,1,2021-10-03,17,CALLE,SD,False,7,-58.4439535442,-34.640156142722,SD-SD,SD,SD,lesion,False,False
LC-2021-0491744,1,2021-10-03,18,CALLE,SD,False,10,-58.514642288611,-34.619909074874,SD-SD,SD,SD,lesion,False,False
LC-2021-0491796,1,2021-10-03,18,CALLE,SD,False,11,-58.505906058837,-34.604912660364,SD-SD,SD,SD,lesion,False,False
LC-2021-0491798,3,2021-10-03,18,CALLE,SD,False,9,-58.472044600203,-34.651740506323,AUTO-CAMIONETA,AUTO,CAMIONETA,lesion,True,True
LC-2021-0491864,1,2021-10-03,21,CALLE,SD,False,6,-58.430337555004,-34.615913718607,SD-SD,SD,SD,lesion,False,False
LC-2021-0491866,1,2021-10-03,18,CALLE,SD,False,12,-58.480590695048,-34.555829079363,AUTO-AUTO,AUTO,AUTO,lesion,False,False
LC-2021-0507533,1,2021-10-03,11,CALLE,SD,False,2,-58.403551520421,-34.585487621342,AUTO-CAMIONETA,AUTO,CAMIONETA,lesion,False,False
LC-2021-0492193,1,2021-10-04,7,CALLE,SD,False,14,-58.41854868445,-34.573470529436,MOTO-SD,MOTO,SD,lesion,False,False
LC-2021-0492194,1,2021-10-04,8,CALLE,SD,False,4,-58.399700034223,-34.633725000159,MOTO-SD,MOTO,SD,lesion,True,True
LC-2021-0492205,1,2021-10-04,8,CALLE,SD,False,11,-58.460371132883,-34.614037572345,MOTO-AUTO,MOTO,AUTO,lesion,False,False
LC-2021-0492341,2,2021-10-04,9,CALLE,SD,False,8,-58.488921759603,-34.683591639509,SD-SD,SD,SD,lesion,False,False
LC-2021-0492352,2,2021-10-04,10,CALLE,SD,False,5,-58.416748845836,-34.603597678505,MOTO-AUTO,MOTO,AUTO,lesion,True,True
LC-2021-0492469,1,2021-10-04,8,CALLE,SD,False,5,-58.424563749093,-34.623673156579,SD-SD,SD,SD,lesion,False,False
LC-2021-0492663,1,2021-10-04,10,CALLE,SD,False,4,-58.374189625343,-34.646642150697,SD-SD,SD,SD,lesion,False,False
LC-2021-0492713,1,2021-10-04,11,CALLE,SD,False,13,-58.450610461162,-34.564135814088,SD-SD,SD,SD,lesion,True,True
LC-2021-0492739,1,2021-10-04,11,CALLE,SD,False,2,-58.389958561028,-34.590014935989,PEATON-TRANSPORTE PUBLICO,PEATON,TRANSPORTE PUBLICO,lesion,True,True
LC-2021-0492836,1,2021-10-04,11,CALLE,SD,False,3,-58.408403442146,-34.614902969757,SD-SD,SD,SD,lesion,True,False
LC-2021-0492840,1,2021-10-04,10,CALLE,SD,False,1,-58.370588833398,-34.596229291888,SD-SD,SD,SD,lesion,False,False
LC-2021-0492890,1,2021-10-04,12,CALLE,SD,False,6,-58.438800051315,-34.614234399078,AUTO-SD,AUTO,SD,lesion,False,False
LC-2021-0492925,1,2021-10-04,11,CALLE,SD,False,1,-58.379191329355,-34.608899052992,SD-SD,SD,SD,lesion,True,True
LC-2021-0493073,1,2021-10-04,13,CALLE,SD,False,3,-58.408877935115,-34.624599555344,SD-SD,SD,SD,lesion,True,True
LC-2021-0493231,1,2021-10-04,12,CALLE,SD,False,1,-58.381280580011,-34.614244630848,SD-SD,SD,SD,lesion,True,True
LC-2021-0493235,1,2021-10-04,14,CALLE,SD,False,4,-58.431097422663,-34.645916806076,SD-SD,SD,SD,lesion,True,True
LC-2021-0493609,1,2021-10-04,17,CALLE,SD,False,5,-58.424568131959,-34.614830849525,SD-SD,SD,SD,lesion,True,True
LC-2021-0493734,1,2021-10-04,16,CALLE,SD,False,13,-58.463151705253,-34.564414789335,MOTO-AUTO,MOTO,AUTO,lesion,False,False
LC-2021-0493742,1,2021-10-04,19,CALLE,SD,False,6,-58.430595990142,-34.623243704169,SD-SD,SD,SD,lesion,False,False
LC-2021-0493842,1,2021-10-04,19,CALLE,SD,False,7,-58.424920060067,-34.640438564184,SD-SD,SD,SD,lesion,False,False
LC-2021-0493862,1,2021-10-04,20,CALLE,SD,False,8,-58.470162016331,-34.664667112144,PEATON-MOTO,PEATON,MOTO,lesion,True,True
LC-2021-0493867,1,2021-10-04,19,CALLE,SD,False,1,-58.382911458983,-34.627694894646,PEATON-MOTO,PEATON,MOTO,lesion,True,False
LC-2021-0495624,1,2021-10-04,13,CALLE,SD,False,9,-58.489402627145,-34.64948427751,SD-SD,SD,SD,lesion,True,True
LC-2021-0497160,1,2021-10-04,5,CALLE,SD,False,10,-58.485451659607,-34.634645820604,SD-SD,SD,SD,lesion,True,True
LC-2021-0494157,1,2021-10-05,5,CALLE,SD,False,7,-58.472279984457,-34.634474709728,SD-SD,SD,SD,lesion,True,True
LC-2021-0494333,1,2021-10-05,8,CALLE,SD,False,9,-58.519770093282,-34.660271599416,MOTO-MOTO,MOTO,MOTO,lesion,False,False
LC-2021-0494367,1,2021-10-05,9,CALLE,SD,False,2,-58.387087448137,-34.587545599374,AUTO-SD,AUTO,SD,lesion,True,True
LC-2021-0494413,1,2021-10-05,9,CALLE,SD,False,11,-58.509192819078,-34.604250472764,SD-SD,SD,SD,lesion,False,False
LC-2021-0494480,1,2021-10-05,9,CALLE,SD,False,13,-58.447694853508,-34.556680311709,SD-SD,SD,SD,lesion,True,True
LC-2021-0494527,1,2021-10-05,9,CALLE,SD,False,8,-58.432848091447,-34.670515436798,MOTO-CAMION,MOTO,CAMION,lesion,False,False
LC-2021-0494578,2,2021-10-05,10,CALLE,SD,False,15,-58.436195839655,-34.595234825991,PEATON-AUTO,PEATON,AUTO,lesion,False,False
LC-2021-0494711,1,2021-10-05,8,CALLE,SD,False,12,-58.474927694095,-34.539988874819,SD-SD,SD,SD,lesion,True,True
LC-2021-0494802,1,2021-10-05,11,CALLE,SD,False,9,-58.498049643866,-34.646887294211,SD-SD,SD,SD,lesion,False,False
LC-2021-0494849,1,2021-10-05,11,CALLE,SD,False,4,-58.414106438955,-34.655204180031,MOTO-AUTO,MOTO,AUTO,lesion,True,False
LC-2021-0494882,1,2021-10-05,12,CALLE,SD,False,1,-58.369831306604,-34.610458213543,SD-SD,SD,SD,lesion,False,False
LC-2021-0494912,1,2021-10-05,11,CALLE,SD,False,11,-58.498816532105,-34.597107021407,SD-SD,SD,SD,lesion,False,False
LC-2021-0494943,1,2021-10-05,13,CALLE,SD,False,10,-58.506437708875,-34.637263306976,MOTO-SD,MOTO,SD,lesion,False,False
LC-2021-0494979,1,2021-10-05,10,CALLE,SD,False,2,-58.40084074977,-34.590688975544,SD-SD,SD,SD,lesion,False,False
LC-2021-0494990,1,2021-10-05,12,CALLE,SD,False,15,-58.428090805576,-34.595514592158,MOTO-AUTO,MOTO,AUTO,lesion,True,True
LC-2021-0495211,1,2021-10-05,14,CALLE,SD,False,13,-58.448721314596,-34.561601252431,SD-SD,SD,SD,lesion,True,True
LC-2021-0495289,1,2021-10-05,14,CALLE,SD,False,7,-58.456503120243,-34.641424281686,SD-SD,SD,SD,lesion,False,False
LC-2021-0495296,1,2021-10-05,14,CALLE,SD,False,1,-58.379191329355,-34.608899052992,SD-SD,SD,SD,lesion,True,True
LC-2021-0495331,1,2021-10-05,13,CALLE,SD,False,3,-58.391760087818,-34.612662120884,SD-SD,SD,SD,lesion,True,True
LC-2021-0495453,1,2021-10-05,15,CALLE,SD,False,2,-58.397839464139,-34.590774019835,SD-SD,SD,SD,lesion,False,False
LC-2021-0495661,1,2021-10-05,15,CALLE,SD,False,12,-58.488345066795,-34.574230012022,MOTO-AUTO,MOTO,AUTO,lesion,False,False
LC-2021-0495727,1,2021-10-05,18,CALLE,SD,False,11,-58.479821115745,-34.61342226897,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,lesion,True,True
LC-2021-0495748,1,2021-10-05,18,CALLE,SD,False,10,-58.503687223357,-34.612663805292,SD-SD,SD,SD,lesion,False,False
LC-2021-0495765,1,2021-10-05,16,CALLE,SD,False,15,-58.448818747195,-34.586360416969,TAXI-AUTO,TAXI,AUTO,lesion,False,False
LC-2021-0495820,1,2021-10-05,19,CALLE,SD,False,12,-58.476737767023,-34.562792324769,MOTO-AUTO,MOTO,AUTO,lesion,True,True
LC-2021-0495862,1,2021-10-05,17,CALLE,SD,False,14,-58.438730884592,-34.588313316811,SD-SD,SD,SD,lesion,False,False
LC-2021-0495884,1,2021-10-05,18,CALLE,SD,False,11,-58.511594439838,-34.595612158965,SD-SD,SD,SD,lesion,False,False
LC-2021-0495914,1,2021-10-05,20,CALLE,SD,False,7,-58.460637382708,-34.633657437469,SD-SD,SD,SD,lesion,True,False
LC-2021-0495970,1,2021-10-05,21,CALLE,SD,False,12,-58.507878970705,-34.570708189512,MOTO-CAMIONETA,MOTO,CAMIONETA,lesion,True,True
LC-2021-0496013,1,2021-10-05,18,CALLE,SD,False,14,-58.42989106284,-34.577287390683,AUTO-AUTO,AUTO,AUTO,lesion,False,False
LC-2021-0496098,1,2021-10-05,22,CALLE,SD,False,15,-58.450584110293,-34.601787633354,PEATON-SD,PEATON,SD,lesion,True,True
LC-2021-0496116,2,2021-10-05,23,CALLE,SD,False,5,-58.419719930476,-34.611122404081,SD-SD,SD,SD,lesion,True,True
LC-2021-0496655,1,2021-10-05,14,CALLE,SD,False,8,-58.465395189543,-34.690224822974,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,lesion,False,False
LC-2021-0497726,1,2021-10-05,22,CALLE,SD,False,13,-58.452919983075,-34.569648472032,SD-SD,SD,SD,lesion,False,False
LC-2021-0511057,1,2021-10-05,11,CALLE,SD,False,14,-58.414072932286,-34.585133861619,SD-SD,SD,SD,lesion,True,True
LC-2021-0496378,1,2021-10-06,9,CALLE,SD,False,12,-58.486715357861,-34.5432121651,SD-SD,SD,SD,lesion,False,False
LC-2021-0496439,1,2021-10-06,8,CALLE,SD,False,9,-58.476182224268,-34.659672817087,PEATON-AUTO,PEATON,AUTO,lesion,False,False
LC-2021-0496485,2,2021-10-06,8,CALLE,SD,False,9,-58.497835301824,-34.656538425624,SD-SD,SD,SD,lesion,False,False
LC-2021-0496549,1,2021-10-06,8,CALLE,SD,False,12,-58.486715357861,-34.5432121651,MOTO-AUTO,MOTO,AUTO,lesion,False,False
LC-2021-0496748,1,2021-10-06,11,CALLE,SD,False,6,-58.442926203986,-34.629350962108,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,lesion,True,True
LC-2021-0496808,1,2021-10-06,10,CALLE,SD,False,11,-58.473125416601,-34.612735799658,SD-SD,SD,SD,lesion,False,False
LC-2021-0496914,1,2021-10-06,9,CALLE,SD,False,8,-58.500515,-34.674827,SD-SD,SD,SD,lesion,False,False
LC-2021-0497019,2,2021-10-06,12,CALLE,SD,False,4,-58.373654728863,-34.643642175361,SD-SD,SD,SD,lesion,True,True
LC-2021-0497246,1,2021-10-06,13,CALLE,SD,False,11,-58.476962137059,-34.617341802168,SD-SD,SD,SD,lesion,False,False
LC-2021-0497276,1,2021-10-06,15,CALLE,SD,False,11,-58.477450412486,-34.62126991297,SD-SD,SD,SD,lesion,False,False
LC-2021-0497286,1,2021-10-06,0,CALLE,SD,False,13,-58.469782613652,-34.544684233113,MOTO-AUTO,MOTO,AUTO,lesion,False,False
LC-2021-0497503,1,2021-10-06,14,CALLE,SD,False,14,-58.43069573686,-34.575581587544,SD-SD,SD,SD,lesion,False,False
LC-2021-0497693,1,2021-10-06,14,CALLE,SD,False,11,-58.499816565945,-34.607568828091,SD-SD,SD,SD,lesion,False,False
LC-2021-0497698,2,2021-10-06,17,CALLE,SD,False,8,-58.47742204325,-34.669080098814,SD-SD,SD,SD,lesion,False,False
LC-2021-0497737,1,2021-10-06,10,CALLE,SD,False,5,-58.424524410388,-34.624957015408,SD-SD,SD,SD,lesion,False,False
LC-2021-0497843,1,2021-10-06,17,CALLE,SD,False,12,-58.482765030168,-34.565861367011,MOTO-MOVIL,MOTO,MOVIL,lesion,True,True
LC-2021-0497847,1,2021-10-06,18,CALLE,SD,False,7,-58.469129459207,-34.631325938412,SD-SD,SD,SD,lesion,False,False
LC-2021-0497852,1,2021-10-06,18,CALLE,SD,False,9,-58.526623,-34.63725,SD-SD,SD,SD,lesion,False,False
LC-2021-0497892,1,2021-10-06,18,CALLE,SD,False,4,-58.378223055363,-34.646392441009,AUTO-AUTO,AUTO,AUTO,lesion,False,False
LC-2021-0497976,1,2021-10-06,18,CALLE,SD,False,10,-58.500024307172,-34.643740792308,SD-SD,SD,SD,lesion,False,False
LC-2021-0498010,1,2021-10-06,18,CALLE,SD,False,13,-58.449871295031,-34.554461201538,SD-SD,SD,SD,lesion,False,False
LC-2021-0498086,1,2021-10-06,21,CALLE,SD,False,14,-58.422922587452,-34.575483082181,PEATON-CAMIONETA,PEATON,CAMIONETA,lesion,False,False
LC-2021-0501831,1,2021-10-06,21,CALLE,SD,False,13,-58.459915456714,-34.558287706781,SD-SD,SD,SD,lesion,True,True
LC-2021-0505787,1,2021-10-06,17,CALLE,SD,False,13,-58.462702311961,-34.552576987663,SD-SD,SD,SD,lesion,False,False
LC-2021-0523529,1,2021-10-06,11,CALLE,SD,False,14,-58.428042650147,-34.577514001022,MOTO-AUTO,MOTO,AUTO,lesion,True,False
LC-2021-0535600,1,2021-10-06,15,CALLE,SD,False,1,-58.383417676515,-34.609761412127,SD-SD,SD,SD,lesion,True,True
LC-2021-0498211,1,2021-10-07,1,CALLE,SD,False,3,-58.395367731992,-34.622973465403,MOTO-AUTO,MOTO,AUTO,lesion,True,True
LC-2021-0498232,2,2021-10-07,0,CALLE,SD,False,3,-58.392289656654,-34.604435273925,SD-SD,SD,SD,lesion,True,True
LC-2021-0498301,1,2021-10-07,1,CALLE,SD,False,14,-58.43011925894,-34.567643959442,CAMIONETA-AUTO,CAMIONETA,AUTO,lesion,True,False
LC-2021-0498385,2,2021-10-07,5,CALLE,SD,False,15,-58.450876925698,-34.599308378433,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,lesion,True,True
LC-2021-0498423,1,2021-10-07,8,CALLE,SD,False,10,-58.482310549777,-34.629157377308,SD-SD,SD,SD,lesion,True,True
LC-2021-0498435,1,2021-10-07,7,CALLE,SD,False,15,-58.439659569675,-34.591541189028,AUTO-CAMION,AUTO,CAMION,lesion,True,True
LC-2021-0498508,2,2021-10-07,8,CALLE,SD,False,7,-58.426168404229,-34.640649938422,SD-SD,SD,SD,lesion,False,False
LC-2021-0498517,1,2021-10-07,9,CALLE,SD,False,14,-58.409458451651,-34.569008891598,OTRO-CAMION,OTRO,CAMION,lesion,True,True
LC-2021-0498588,1,2021-10-07,9,CALLE,SD,False,1,-58.374442681324,-34.617251922077,SD-SD,SD,SD,lesion,True,True
LC-2021-0498620,1,2021-10-07,9,CALLE,SD,False,10,-58.530283216516,-34.619195917373,MOTO-SD,MOTO,SD,lesion,False,False
LC-2021-0498654,1,2021-10-07,7,CALLE,SD,False,1,-58.382840250853,-34.592833384668,MOTO-AUTO,MOTO,AUTO,lesion,True,True
LC-2021-0498754,1,2021-10-07,9,CALLE,SD,False,15,-58.472981546973,-34.583337527692,MONOPATIN-AUTO,MONOPATIN,AUTO,lesion,True,True
LC-2021-0498771,1,2021-10-07,11,CALLE,SD,False,3,-58.405158718202,-34.603342279942,SD-SD,SD,SD,lesion,True,True
LC-2021-0498875,1,2021-10-07,8,CALLE,SD,False,4,-58.420403523468,-34.660051712976,SD-SD,SD,SD,lesion,False,False
LC-2021-0498900,1,2021-10-07,10,CALLE,SD,False,8,-58.474254262297,-34.670298246443,CAMIONETA-AUTO,CAMIONETA,AUTO,lesion,False,False
LC-2021-0498942,1,2021-10-07,12,CALLE,SD,False,1,-58.373842227962,-34.593567768001,SD-SD,SD,SD,lesion,True,True
LC-2021-0498978,1,2021-10-07,12,CALLE,SD,False,5,-58.423435798882,-34.640004145507,SD-SD,SD,SD,lesion,True,False
LC-2021-0498993,1,2021-10-07,12,CALLE,SD,False,11,-58.479371482617,-34.602914008008,SD-SD,SD,SD,lesion,False,False
